Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-20 00:00:00-04:00,59.98539913252844,61.11385881136198,55.330817248448476,55.63174057006836,401693200,0.0,0.0
2020-03-23 00:00:00-04:00,55.35023092369006,55.45215566699075,51.59598621533572,54.44989013671875,336752800,0.0,0.0
2020-03-24 00:00:00-04:00,57.359609676283746,60.10916324280381,56.85969151927787,59.912593841552734,287531200,0.0,0.0
2020-03-25 00:00:00-04:00,60.85177578567194,62.671868780258336,59.28649655092537,59.58256530761719,303602000,0.0,0.0
2020-03-26 00:00:00-04:00,59.82524536167027,62.77622003802829,59.786415821760485,62.717979431152344,252087200,0.0,0.0
2020-03-27 00:00:00-04:00,61.3371124765635,62.094269712683214,59.95384302481118,60.12129211425781,204216800,0.0,0.0
2020-03-30 00:00:00-04:00,60.849342024154396,62.0093475048291,60.52414930589501,61.83704376220703,167976400,0.0,0.0
2020-03-31 00:00:00-04:00,62.028754737466606,63.70080921944118,61.155108844211355,61.71084213256836,197002000,0.0,0.0
2020-04-01 00:00:00-04:00,59.82038104472191,60.35912878890937,58.031837774101646,58.46380615234375,176218400,0.0,0.0
2020-04-02 00:00:00-04:00,58.32548838745549,59.49277415354593,57.49067177138556,59.43938446044922,165934000,0.0,0.0
2020-04-03 00:00:00-04:00,58.9224639013772,59.626231543601605,57.99300285608874,58.585140228271484,129880000,0.0,0.0
2020-04-06 00:00:00-04:00,60.88816303362977,63.851271716138356,60.51929359909339,63.695960998535156,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,65.71748889327498,65.93590598005878,62.85387884275289,62.958229064941406,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,63.76150035495677,64.88510570226441,63.39505997306274,64.56962585449219,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,65.20785277807086,65.54032183594127,64.23713674062121,65.0355453491211,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,65.1132222675946,66.42126604167221,64.51137549316124,66.31205749511719,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,67.9501117046532,69.95221321023672,67.47688475003459,69.66099548339844,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,68.53256171861511,69.4862886004415,68.10302246952716,69.02519989013672,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,69.74111095168836,69.94010956261418,68.52043554980419,69.57366180419922,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,69.08829031254295,69.63674726381512,67.1881094519009,68.62962341308594,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,67.45263835997193,68.35782638874939,67.18568994969831,67.2051010131836,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,67.0473614677832,67.28276042085989,64.41429253639382,65.12776947021484,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,66.39940158614417,67.4404966317663,66.05723069304202,67.00367736816406,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,66.94786041444767,68.37481424450658,66.7051813931717,66.74401092529297,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,67.27062788736906,68.68059241326806,67.22208912055947,68.67088317871094,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,68.38696009309551,69.05190579194252,67.93800973096258,68.71943664550781,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,69.18290464999089,69.36491384366096,67.51327986774145,67.6054916381836,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,69.0980050622793,70.29684010085327,68.89415555935265,69.82604217529297,137280800,0.0,0.0
2020-04-30 00:00:00-04:00,70.3672236384152,71.47626880633216,69.97651387628747,71.29911041259766,183064000,0.0,0.0
2020-05-01 00:00:00-04:00,69.46685809785768,72.56101509610286,69.36978798695081,70.15121459960938,240616800,0.0,0.0
2020-05-04 00:00:00-04:00,70.1754815823106,71.27238786945037,69.4838450310099,71.14376831054688,133568000,0.0,0.0
2020-05-05 00:00:00-04:00,71.60488073705282,73.04639490337159,71.45927182415636,72.21157836914062,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,72.9153300566067,73.58997737842726,72.52947133643356,72.95658874511719,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,73.58513616899319,74.05836324243135,73.28178737986006,73.7113265991211,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,74.37322864257509,75.51933927797742,74.04472351303198,75.46580505371094,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,74.97179952522458,77.14965158521665,74.76252676945559,76.65325164794922,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,77.33946490194451,77.79207364909227,75.65558421726155,75.77725219726562,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,75.95731647939719,76.88199755928032,73.78189245874619,74.8623046875,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,74.0982401903213,75.38305384243762,73.37309631079928,75.32221984863281,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,73.085943325568,74.92312650763014,73.05187273308422,74.87689208984375,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,76.20552437986748,77.01582984347145,75.51201542213853,76.6410903930664,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,76.6581126858227,77.50735264930493,76.16657681294011,76.19821166992188,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,77.05963407747018,77.75070734904016,77.02069943070256,77.68014526367188,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,77.54143540411926,78.08407725078851,76.86252601832638,77.10099792480469,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,76.83819763463005,77.68014544919457,76.73600068439247,77.597412109375,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,78.71918977774382,78.89925602718259,77.01583791238306,77.07180786132812,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,76.92823567989113,77.55360346730318,76.18605652967298,77.40760040283203,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,77.0815105842542,78.70456430922319,76.80411151901345,77.441650390625,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,77.68501099224073,78.14734786532948,77.00853727030466,77.36624145507812,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,77.31997883918663,78.43932541537534,77.1885753796545,78.31765747070312,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,78.05002036888385,78.70459478928636,77.60714707589307,78.68025970458984,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,79.00144035927285,79.37617975384588,78.42716372886015,79.11337280273438,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,78.93575218035002,79.23505064541881,78.05730554159499,78.43204498291016,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,78.68267663769132,80.72669702130025,78.65347751344345,80.66586303710938,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,80.36169309987528,81.17686997307266,79.64872058754821,81.1427993774414,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,80.82161381457999,84.09934224911986,80.78997894985643,83.70513916015625,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,84.65657009743241,86.32828677869298,84.2161326502249,85.85865020751953,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,84.99967763398335,85.42551553412683,81.63434481058569,81.73654174804688,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,83.88275149824271,84.6322228005878,81.32772455576006,82.44219970703125,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,81.09168747869046,84.11635088882359,80.92864916064586,83.46177673339844,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,85.52285420682057,85.94626382585014,83.88277221688082,85.67372131347656,165428800,0.0,0.0
2020-06-17 00:00:00-04:00,86.42074143781001,86.4815754114289,85.43279830032078,85.5544662475586,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,85.51069272033729,86.00710017036369,84.97778636060843,85.58856201171875,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,86.29664983171162,86.76385061570909,83.98738701900047,85.09943389892578,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,85.49366152486377,87.469548475875,85.44742709501291,87.32598114013672,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,88.57427133276799,90.61342744886733,88.15329753465893,89.18991088867188,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,88.81763517839552,89.7398806476171,87.24081531062652,87.61555480957031,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,87.77127955859044,88.81762116630449,87.00963685193202,88.7786865234375,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,88.67404914924855,88.89548574168278,85.90244927933195,86.05088806152344,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,85.95843257929042,88.12899272885664,85.47906041478672,88.03408813476562,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,87.6203903758588,89.05607817208544,87.60092677069302,88.76893615722656,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,88.84680772121614,89.39187779218567,88.55237334459665,88.60103607177734,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,89.51111743972731,90.14865634616976,88.48667532119246,88.60103607177734,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,90.03430074503379,91.44078222719904,90.00266588363523,90.97114562988281,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,91.35073966867222,92.13184590156695,90.57693321642051,90.6888656616211,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,91.6695298380442,92.83267551468656,91.58192502451845,92.80104064941406,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,93.69649607659868,93.75003027778281,92.14888313949528,93.2000961303711,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,92.79373863774762,93.42154960385396,92.18053466189855,93.36314392089844,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,94.67229242141129,97.29058984952216,92.7183048684692,92.93244171142578,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,92.31192546978035,94.66255171537146,91.37508797222462,94.47032165527344,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,96.35130500289155,96.60194074558854,93.91794539378512,95.12002563476562,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,93.98849671008664,94.80853755147119,93.34852206859607,93.9495620727539,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,94.4021760380504,94.55790717010848,93.2852575959958,93.759765625,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,93.84737490055309,95.8743600058145,93.50183459957924,95.73565673828125,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,96.52894250206293,96.60437605553066,94.16371667540041,94.41435241699219,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,94.11503952134649,95.36335409074172,94.02744214680403,94.67958068847656,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,94.4118923570118,94.48976162634358,89.55734566457981,90.37008666992188,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,88.56212064394785,90.4917729162458,86.76872848149942,90.14623260498047,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,91.21203070620747,92.37517604739952,90.9881658298064,92.28270721435547,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,91.85202279586937,92.02966071554671,90.7618750492638,90.7667465209961,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,91.25096240428036,92.69151419821908,91.21446350452311,92.50657653808594,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,91.67680769413195,93.73056344929799,91.2680051315171,93.62593078613281,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,100.14247044684525,103.57837258120165,98.13737733924819,103.42750549316406,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,105.31579399255398,108.66166323525441,105.01649553295304,106.03363800048828,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,106.22344584387962,107.83676443958547,105.49830201297321,106.74175262451172,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,106.46190875588427,107.44985207142959,105.9947004868368,107.12864685058594,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,107.46201970975673,111.36269464253704,106.87071514088169,110.86628723144531,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,110.38605018937842,110.84434776897682,107.54607671169924,108.34565734863281,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,109.79612082851325,110.94186486752692,107.26086549559103,109.92044830322266,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,109.18180291672903,109.68153802602951,106.390579904866,106.65142059326172,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,107.74597507351805,110.45431580374148,107.5509582932633,110.19591522216797,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,111.58055146808589,113.15290119524892,111.09056196029391,112.14611053466797,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,111.97058065669567,112.13634564305688,110.23002598166595,112.04615020751953,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,113.17239437524739,113.19677333095444,111.12468856587184,111.75362396240234,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,111.50499152025161,113.11146597400622,111.1685812285572,112.68486022949219,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,113.09440184356299,114.2450187969475,112.73117989850726,112.82624816894531,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,112.86769262535736,115.44439313878651,112.85062660991147,115.32981872558594,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,116.29271798267843,121.7581500452213,116.28053222340992,121.27304077148438,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,125.49278030711304,125.5781103847472,120.85131508513315,122.72350311279297,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,121.5923624186603,122.06284571800214,119.98832102047098,121.71668243408203,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,123.03797806314277,123.83024591014328,121.96780346196795,123.3719482421875,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,123.97649247764066,124.31046260347257,120.74891061178384,121.8970947265625,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,122.87463439456488,123.2939271755795,121.4753699990524,121.69964599609375,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,124.4031081470526,127.73794429666664,122.86245023954196,125.82674407958984,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,129.45409155934158,131.44330113966103,127.279625733532,130.83872985839844,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,134.16383937386541,134.54412730802744,123.837546725689,128.1279754638672,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,123.74978578666541,125.6317192300971,117.49939923565937,117.86993408203125,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,117.08009977010788,120.61970534748437,108.1286934708545,117.94793701171875,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,111.11248652637892,116.0269845414498,109.87411453278108,110.01062774658203,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,114.34008654092767,116.17326959342994,112.38988895508609,114.39859008789062,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,117.36290300000906,117.4994162494611,109.69862512916494,110.66397094726562,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,111.71707865929991,112.36064749260446,107.26087706429617,109.21107482910156,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,111.86334120112333,113.04320991624836,109.99115319560664,112.4874038696289,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,115.38343686650313,115.87098624147585,110.78096957645455,112.66291046142578,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,112.36062624645403,113.11144897058965,109.25005901915075,109.33781433105469,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,106.98784309353663,109.40608398688913,106.00299120807408,107.59239959716797,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,107.65090688938564,108.11895013810333,103.4482260852904,104.17955017089844,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,101.93683396216227,107.44614391419555,100.5326892473239,107.33888244628906,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,109.87414131002541,110.04965940474646,106.44179655031984,109.02580261230469,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,108.84050394478017,109.31830015614226,104.1112699772773,104.45256042480469,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,102.5511305606354,107.50463384194083,102.38536556375317,105.52518463134766,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,105.7299711661724,109.64011973249772,104.9888939391714,109.48410034179688,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,112.14609372191308,112.44837191175642,109.97162053852311,112.09733581542969,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,111.69756779185069,112.43863750540089,110.74196771781253,111.24901580810547,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,110.95648937570999,114.34008328098176,110.79072437109879,112.92618560791016,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,114.71063034120202,114.78864003617267,112.94570376912151,113.88179779052734,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,110.07889017847046,112.49713819553232,109.4255758436502,110.20565032958984,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,111.07350441061017,113.74527295614752,110.72246825841832,113.59900665283203,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,112.81892262806667,113.22846975785129,109.45483490950848,110.34217834472656,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,111.76581857721544,112.67266068936267,111.2880148454192,112.21436309814453,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,113.35522661630749,113.50149291272723,111.73655916424462,112.10710144042969,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,112.40940011779863,114.08657141783722,112.05836391828292,114.05731964111328,100506900,0.0,0.0
2020-10-12 00:00:00-04:00,117.07036658463008,122.0628754189247,116.30979066521708,121.30229949951172,240226800,0.0,0.0
2020-10-13 00:00:00-04:00,122.15063319268191,122.26764773624913,116.67058225869611,118.08447265625,262330500,0.0,0.0
2020-10-14 00:00:00-04:00,117.98694718210373,119.96639642799329,116.6413136031742,118.1722183227539,150712000,0.0,0.0
2020-10-15 00:00:00-04:00,115.7637182773626,118.18195887523946,115.20791231870913,117.70416259765625,112559200,0.0,0.0
2020-10-16 00:00:00-04:00,118.25997681380653,118.52325764594907,115.85148167833091,116.0562515258789,115393800,0.0,0.0
2020-10-19 00:00:00-04:00,116.97284597845898,117.42139051387834,112.7799257876711,113.09195709228516,120639300,0.0,0.0
2020-10-20 00:00:00-04:00,113.3064702709398,116.01725100908146,112.75066428839048,114.58385467529297,124423700,0.0,0.0
2020-10-21 00:00:00-04:00,113.76476887802791,115.75397121203213,113.55024596366279,113.95979309082031,89946000,0.0,0.0
2020-10-22 00:00:00-04:00,114.52536383827295,115.1006760628372,111.73658036454893,112.8676986694336,101988000,0.0,0.0
2020-10-23 00:00:00-04:00,113.49174346426179,113.64776283593191,111.43428449669388,112.17536163330078,82572600,0.0,0.0
2020-10-26 00:00:00-04:00,111.17100842634152,113.64776009630111,110.06914209886924,112.18511199951172,111850700,0.0,0.0
2020-10-27 00:00:00-04:00,112.61415768734956,114.35958542213467,111.68781680839272,113.69651794433594,92276800,0.0,0.0
2020-10-28 00:00:00-04:00,112.1851208602056,112.55565572913613,108.33347610413212,108.43098449707031,143937800,0.0,0.0
2020-10-29 00:00:00-04:00,109.57184881965813,114.01829672297495,109.40607637880336,112.4483871459961,146129200,0.0,0.0
2020-10-30 00:00:00-04:00,108.29448375380743,109.20132604764738,105.03765692954389,106.1492691040039,190272600,0.0,0.0
2020-11-02 00:00:00-05:00,106.39303037953306,107.92393519387548,104.64760263945637,106.06149291992188,122866900,0.0,0.0
2020-11-03 00:00:00-05:00,106.92931988488967,108.71374473298427,106.02247785676427,107.68989562988281,107624400,0.0,0.0
2020-11-04 00:00:00-05:00,111.29778066004462,112.71167099792935,109.55235284908468,112.08760833740234,138235500,0.0,0.0
2020-11-05 00:00:00-05:00,115.01289346688455,116.64131401748298,113.95979248109225,116.06600189208984,126387100,0.0,0.0
2020-11-06 00:00:00-05:00,115.57271619055545,116.43228070272636,113.43356362742085,115.93412780761719,114457900,0.205,0.0
2020-11-09 00:00:00-05:00,117.70210041193614,119.15750189056662,113.3554283153817,113.61915588378906,154515300,0.0,0.0
2020-11-10 00:00:00-05:00,112.86705172692065,114.85967848302198,111.48001699164712,113.27729797363281,138023400,0.0,0.0
2020-11-11 00:00:00-05:00,114.46896905922455,116.85230965844065,113.73638330100388,116.71556091308594,112295000,0.0,0.0
2020-11-12 00:00:00-05:00,116.84253851027572,117.73140528886907,115.81691554426702,116.44205474853516,103162300,0.0,0.0
2020-11-13 00:00:00-05:00,116.66674192406562,116.89139741334863,115.13319583001916,116.49092102050781,81581900,0.0,0.0
2020-11-16 00:00:00-05:00,116.15879706701332,118.1807334795776,115.40667896087977,117.50675964355469,91183000,0.0,0.0
2020-11-17 00:00:00-05:00,116.77417031034764,117.86816024947451,116.19786565120255,116.61788177490234,74271000,0.0,0.0
2020-11-18 00:00:00-05:00,115.85598632521067,117.0378903523821,115.26014936367629,115.2894515991211,76322100,0.0,0.0
2020-11-19 00:00:00-05:00,114.85967663013399,116.29554592271136,114.09778862645973,115.88529968261719,74113000,0.0,0.0
2020-11-20 00:00:00-05:00,115.88531221940879,116.01229108300883,114.56665918945185,114.61549377441406,73604300,0.0,0.0
2020-11-23 00:00:00-05:00,114.45921058973786,114.88899666218843,111.10885108956266,111.20652770996094,127959300,0.0,0.0
2020-11-24 00:00:00-05:00,111.26513373188881,113.16008391412161,109.97577558304761,112.4958724975586,113874200,0.0,0.0
2020-11-25 00:00:00-05:00,112.86705623950492,114.0391905490455,112.49587466142678,113.33590698242188,76499200,0.0,0.0
2020-11-27 00:00:00-05:00,113.86337933795016,114.76201621514912,113.52150742295586,113.8829116821289,46691300,0.0,0.0
2020-11-30 00:00:00-05:00,114.25407557732021,118.16119960518925,114.09778703912657,116.28578186035156,169410200,0.0,0.0
2020-12-01 00:00:00-05:00,118.20026515774896,120.60314540681418,117.2234842051738,119.87055969238281,127728200,0.0,0.0
2020-12-02 00:00:00-05:00,119.18680563443502,120.5054658499052,118.08304586787362,120.22219848632812,89004200,0.0,0.0
2020-12-03 00:00:00-05:00,120.65199182191449,120.90595698113327,119.37241103320297,120.08546447753906,78967600,0.0,0.0
2020-12-04 00:00:00-05:00,119.75336329408746,120.00732847079844,118.69843790059431,119.41149139404297,78260400,0.0,0.0
2020-12-07 00:00:00-05:00,119.47007339320174,121.67760038587379,119.41146892200817,120.87664031982422,86712000,0.0,0.0
2020-12-08 00:00:00-05:00,121.48224958003209,122.0780865564266,120.23196370264463,121.49201202392578,82225500,0.0,0.0
2020-12-09 00:00:00-05:00,121.63852480584573,123.02555190124971,118.19048940643084,118.95237731933594,115089200,0.0,0.0
2020-12-10 00:00:00-05:00,117.70212373771251,120.99387876073847,117.3602518397124,120.37850189208984,81312200,0.0,0.0
2020-12-11 00:00:00-05:00,119.58728899235093,119.90962848626559,117.75094353544566,119.56775665283203,86939800,0.0,0.0
2020-12-14 00:00:00-05:00,119.75333736267807,120.48592304081711,118.71795198896058,118.95237731933594,79184500,0.0,0.0
2020-12-15 00:00:00-05:00,121.45294571554655,124.9302911359923,121.24782260023406,124.91075134277344,157243700,0.0,0.0
2020-12-16 00:00:00-05:00,124.45167027239827,125.389371682003,123.62140046403383,124.84237670898438,98208600,0.0,0.0
2020-12-17 00:00:00-05:00,125.90707656477707,126.57129545645023,125.06704423102657,125.71172332763672,94359800,0.0,0.0
2020-12-18 00:00:00-05:00,125.96569275411149,126.10244150708998,123.19163065315914,123.7190933227539,192541500,0.0,0.0
2020-12-21 00:00:00-05:00,122.11716580798591,125.33077641507083,120.58361982974765,125.25263214111328,121251600,0.0,0.0
2020-12-22 00:00:00-05:00,128.5541360749688,131.2891256020313,126.63963893467688,128.81787109375,168904800,0.0,0.0
2020-12-23 00:00:00-05:00,129.0913924448983,129.35511260798816,127.74342977111927,127.91925811767578,88223700,0.0,0.0
2020-12-24 00:00:00-05:00,128.27089053594116,130.36120131987872,128.0559975194573,128.90579223632812,54930100,0.0,0.0
2020-12-28 00:00:00-05:00,130.87886905079404,134.15107589543584,130.4100035201796,133.51617431640625,124486200,0.0,0.0
2020-12-29 00:00:00-05:00,134.84458919922565,135.56739743508152,131.2207259598295,131.73841857910156,121047300,0.0,0.0
2020-12-30 00:00:00-05:00,132.43197135905453,132.83245515094322,130.3025810031429,130.6151580810547,96452100,0.0,0.0
2020-12-31 00:00:00-05:00,130.9668102005262,131.6114892963398,128.66160623432629,129.6090850830078,99116600,0.0,0.0
2021-01-04 00:00:00-05:00,130.4198058762155,130.50771259087762,123.8167640988133,126.40523529052734,143301900,0.0,0.0
2021-01-05 00:00:00-05:00,125.89732259094927,128.6811548471336,125.44799670124497,127.96809387207031,97664900,0.0,0.0
2021-01-06 00:00:00-05:00,124.75448181589701,128.00716462914988,123.44559128213457,123.66048431396484,155088000,0.0,0.0
2021-01-07 00:00:00-05:00,125.37963059734658,128.57370917153938,124.89124001616409,127.88018798828125,109578200,0.0,0.0
2021-01-08 00:00:00-05:00,129.35509913564104,129.55046725691102,127.20618394212671,128.9839324951172,105158200,0.0,0.0
2021-01-11 00:00:00-05:00,126.19031424229361,127.1475552553538,125.51633310394278,125.98518371582031,100384500,0.0,0.0
2021-01-12 00:00:00-05:00,125.51638039259869,126.67875237005914,123.91445986937111,125.80941772460938,91951100,0.0,0.0
2021-01-13 00:00:00-05:00,125.77031986493918,128.39786321634224,125.5065997184792,127.85086822509766,88636800,0.0,0.0
2021-01-14 00:00:00-05:00,127.7629473127755,127.95830051587039,125.77030588952316,125.91683197021484,90221800,0.0,0.0
2021-01-15 00:00:00-05:00,125.78986283591505,127.19642993721087,124.05119375361772,124.18794250488281,111598500,0.0,0.0
